date,zone_id,population_est,billed_consumption_liters,production_volume_liters,avg_pressure_bar
2025-11-24,Z07,31200,3226300,3675369,2.57
2025-11-25,Z07,31200,3209635,3656384,3.13
2025-11-26,Z07,31200,3055449,3480737,4.39
2025-11-27,Z07,31200,3377628,3847760,3.6
2025-11-28,Z07,31200,3334240,3798333,3.88
2025-11-29,Z07,31200,3759859,4283194,3.81
2025-11-30,Z07,31200,3803480,4332887,3.55
2025-12-01,Z07,31200,3308869,3769430,3.16
2025-12-02,Z07,31200,3274231,3729971,3.33
2025-12-03,Z07,31200,3347335,3813251,4.58
2025-12-04,Z07,31200,3082734,3511820,3.33
2025-12-05,Z07,31200,3168217,3609201,4.46
2025-12-06,Z07,31200,3409680,3884274,3.39
2025-12-07,Z07,31200,3326736,3789784,3.44
2025-12-08,Z07,31200,3054048,3479141,3.64
2025-12-09,Z07,31200,2901321,3305157,3.51
2025-12-10,Z07,31200,3098324,3529580,3.13
2025-12-11,Z07,31200,2816958,3209050,3.59
2025-12-12,Z07,31200,3192771,3637173,2.86
2025-12-13,Z07,31200,3416991,3892603,3.78
2025-12-14,Z07,31200,3362075,3830043,3.71
2025-12-15,Z07,31200,3014321,3433884,3.96
2025-12-16,Z07,31200,3152525,3591325,3.35
2025-12-17,Z07,31200,3035848,3458407,3.97
2025-12-18,Z07,31200,2940486,3349773,3.82
2025-12-19,Z07,31200,3022599,3443314,3.66
2025-12-20,Z07,31200,3223465,3672140,4.59
2025-12-21,Z07,31200,3373822,3843425,3.84
2025-12-22,Z07,31200,2894377,3297246,3.37
2025-12-23,Z07,31200,2997813,3415078,4.37
2025-12-24,Z07,31200,2847301,3243617,3.86
2025-12-25,Z07,31200,2796267,3185480,4.49
2025-12-26,Z07,31200,3167745,3608664,2.67
2025-12-27,Z07,31200,3057411,3482973,3.45
2025-12-28,Z07,31200,3099067,3530426,3.45
2025-12-29,Z07,31200,2996320,3413378,2.66
2025-12-30,Z07,31200,2959525,3371462,3.68
2025-12-31,Z07,31200,3050249,3474813,3.41
2023-01-01,Z08,22400,2290808,2592369,3.48
2023-01-02,Z08,22400,2172406,2458380,3.79
2023-01-03,Z08,22400,1947362,2203712,4.21
2023-01-04,Z08,22400,2161237,2445742,4.4
2023-01-05,Z08,22400,2173808,2459967,3.7
2023-01-06,Z08,22400,1951028,2207861,2.96
2023-01-07,Z08,22400,2345792,2654591,2.97
2023-01-08,Z08,22400,2244843,2540353,2.89
2023-01-09,Z08,22400,2076364,2349695,3.28
2023-01-10,Z08,22400,1999114,2262277,3.62
2023-01-11,Z08,22400,2049538,2319338,3.71
2023-01-12,Z08,22400,2073139,2346046,4.16
2023-01-13,Z08,22400,2004036,2267847,2.56
2023-01-14,Z08,22400,2283023,2583559,3.59
2023-01-15,Z08,22400,2269890,2568697,3.83
2023-01-16,Z08,22400,1990945,2253032,2.2
2023-01-17,Z08,22400,1973573,2233374,3.83
2023-01-18,Z08,22400,2020752,2286763,4.97
2023-01-19,Z08,22400,1868425,2114384,3.99
2023-01-20,Z08,22400,2200815,2490529,3.75
2023-01-21,Z08,22400,2339315,2647262,3.46
2023-01-22,Z08,22400,2296591,2598913,3.72
2023-01-23,Z08,22400,2076281,2349602,4.37
2023-01-24,Z08,22400,2036253,2304305,3.43
2023-01-25,Z08,22400,2077421,2350891,4.2
2023-01-26,Z08,22400,2072765,2345623,3.83
2023-01-27,Z08,22400,2077480,2350959,4.41
2023-01-28,Z08,22400,2501833,2831173,4.14
2023-01-29,Z08,22400,2218561,2510612,3.69
2023-01-30,Z08,22400,2067457,2339616,3.66
2023-01-31,Z08,22400,2099893,2376322,3.44
2023-02-01,Z08,22400,2036463,2304542,4.09
2023-02-02,Z08,22400,2024698,2291229,3.3
2023-02-03,Z08,22400,2029626,2296805,3.66
2023-02-04,Z08,22400,2469479,2794560,3.5
2023-02-05,Z08,22400,2374150,2686682,2.93
2023-02-06,Z08,22400,2054979,2325495,3.71
2023-02-07,Z08,22400,2126486,2406415,2.84
2023-02-08,Z08,22400,2308949,2612898,3.38
2023-02-09,Z08,22400,2087606,2362417,3.93
2023-02-10,Z08,22400,2085244,2359745,3.68
2023-02-11,Z08,22400,2409235,2726386,3.68
2023-02-12,Z08,22400,2291618,2593286,3.17
2023-02-13,Z08,22400,2110826,2388694,4.12
2023-02-14,Z08,22400,2138184,2419654,3.16
2023-02-15,Z08,22400,2213879,2505313,3.95
2023-02-16,Z08,22400,2230041,2523603,4.25
2023-02-17,Z08,22400,2077255,2350704,2.83
2023-02-18,Z08,22400,2482572,2809377,3.4
2023-02-19,Z08,22400,2453625,2776619,3.35
2023-02-20,Z08,22400,2167240,2452535,3.74
2023-02-21,Z08,22400,2195637,2484670,3.13
2023-02-22,Z08,22400,2328396,2634905,3.02
2023-02-23,Z08,22400,2194025,2482846,3.57
2023-02-24,Z08,22400,2204335,2494513,3.32
2023-02-25,Z08,22400,2622112,2967285,3.53
2023-02-26,Z08,22400,2513908,2844838,4.05
2023-02-27,Z08,22400,2565754,2903508,2.79
2023-02-28,Z08,22400,2326410,2632657,3.54
2023-03-01,Z08,22400,2281170,2581463,3.3
2023-03-02,Z08,22400,2199152,2488647,3.61
2023-03-03,Z08,22400,2310842,2615040,3.31
2023-03-04,Z08,22400,2486601,2813936,3.01
2023-03-05,Z08,22400,2669534,3020950,3.8
2023-03-06,Z08,22400,2355261,2665307,4.99
2023-03-07,Z08,22400,2443921,2765638,3.55
2023-03-08,Z08,22400,2419377,2737863,3.24
2023-03-09,Z08,22400,2489928,2817702,3.24
2023-03-10,Z08,22400,2518529,2850068,4.07
2023-03-11,Z08,22400,2720878,3079053,3.16
2023-03-12,Z08,22400,2848588,3223575,4.25
2023-03-13,Z08,22400,2598937,2941059,2.78
2023-03-14,Z08,22400,2742344,3103345,3.7
2023-03-15,Z08,22400,2531718,2864992,3.93
2023-03-16,Z08,22400,2604384,2947224,3.98
2023-03-17,Z08,22400,2683365,3036602,3.95
2023-03-18,Z08,22400,2828764,3201141,3.73
2023-03-19,Z08,22400,3029530,3428336,4.18
2023-03-20,Z08,22400,2601784,2944281,3.1
2023-03-21,Z08,22400,2648355,2996983,3.28
2023-03-22,Z08,22400,2616330,2960743,3.4
2023-03-23,Z08,22400,2601874,2944384,4.34
2023-03-24,Z08,22400,2631734,2978174,3.83
2023-03-25,Z08,22400,2832327,3205173,3.94
2023-03-26,Z08,22400,2984277,3377126,3.51
2023-03-27,Z08,22400,2623503,2968860,4.01
2023-03-28,Z08,22400,2718916,3076833,2.82
2023-03-29,Z08,22400,2637316,2984491,3.4
2023-03-30,Z08,22400,2989664,3383222,3.49
2023-03-31,Z08,22400,2804504,3173688,3.36
2023-04-01,Z08,22400,3209727,3632254,3.44
2023-04-02,Z08,22400,3107491,3516560,3.87
2023-04-03,Z08,22400,2977689,3369671,3.72
2023-04-04,Z08,22400,2808681,3178415,4.2
2023-04-05,Z08,22400,2930615,3316400,2.56
2023-04-06,Z08,22400,2863339,3240268,4.34
2023-04-07,Z08,22400,3140761,3554209,3.28
2023-04-08,Z08,22400,3344130,3784350,4.26
2023-04-09,Z08,22400,3252575,3680742,3.39
2023-04-10,Z08,22400,2934365,3320644,3.78
2023-04-11,Z08,22400,2939015,3325906,3.06
2023-04-12,Z08,22400,3059365,3462099,2.99
2023-04-13,Z08,22400,2950218,3338583,3.89
2023-04-14,Z08,22400,3143141,3556902,2.27
2023-04-15,Z08,22400,3331977,3770597,2.99
2023-04-16,Z08,22400,3402597,3850514,3.98
2023-04-17,Z08,22400,3130309,3542382,3.39
2023-04-18,Z08,22400,3042285,3442770,3.16
2023-04-19,Z08,22400,3245886,3673173,4.36
2023-04-20,Z08,22400,2870501,3248373,4.54
2023-04-21,Z08,22400,3114214,3524168,3.6
2023-04-22,Z08,22400,3485305,3944109,4.24
2023-04-23,Z08,22400,3737015,4228954,4.36
2023-04-24,Z08,22400,3082064,3487786,3.59
2023-04-25,Z08,22400,3204405,3626232,3.34
2023-04-26,Z08,22400,3284535,3716910,3.64
2023-04-27,Z08,22400,3295893,3729763,2.87
2023-04-28,Z08,22400,3010109,3406358,3.88
2023-04-29,Z08,22400,3646387,4126396,3.44
2023-04-30,Z08,22400,3824087,4327488,3.63
2023-05-01,Z08,22400,3527508,3991867,3.62
2023-05-02,Z08,22400,3191347,3611455,3.18
2023-05-03,Z08,22400,3334401,3773340,3.58
2023-05-04,Z08,22400,3410496,3859452,2.92
2023-05-05,Z08,22400,3202938,3624571,3.36
2023-05-06,Z08,22400,3731988,4223265,3.04
2023-05-07,Z08,22400,4017056,4545860,3.16
2023-05-08,Z08,22400,3288356,3721233,2.47
2023-05-09,Z08,22400,3557888,4026247,3.39
2023-05-10,Z08,22400,3472683,3929826,3.84
2023-05-11,Z08,22400,3565758,4035153,3.69
2023-05-12,Z08,22400,3649097,4129463,4.14
2023-05-13,Z08,22400,3989583,4514770,3.12
2023-05-14,Z08,22400,3861055,4369323,3.36
2023-05-15,Z08,22400,3411738,3860858,4.06
2023-05-16,Z08,22400,3704814,4192514,3.56
2023-05-17,Z08,22400,3774539,4271418,3.69
2023-05-18,Z08,22400,3649823,4130284,4.66
2023-05-19,Z08,22400,3785370,4283675,3.47
2023-05-20,Z08,22400,4219588,4775052,3.36
2023-05-21,Z08,22400,3843948,4349964,3.1
2023-05-22,Z08,22400,3699947,4187007,3.46
2023-05-23,Z08,22400,3667036,4149763,4.11
2023-05-24,Z08,22400,3478378,3936270,3.89
2023-05-25,Z08,22400,3601179,4075237,4.32
2023-05-26,Z08,22400,3746504,4239692,3.78
2023-05-27,Z08,22400,4089762,4628137,2.48
2023-05-28,Z08,22400,3962279,4483871,3.91
2023-05-29,Z08,22400,3824431,4327877,3.65
2023-05-30,Z08,22400,3890037,4402119,3.6
2023-05-31,Z08,22400,3845707,4351954,4.21
2023-06-01,Z08,22400,4025427,4555332,3.46
2023-06-02,Z08,22400,3984098,4508563,3.89
2023-06-03,Z08,22400,4357839,4931503,3.06
2023-06-04,Z08,22400,4382214,4959087,2.84
2023-06-05,Z08,22400,3790589,4289581,3.3
2023-06-06,Z08,22400,3822159,4325306,3.44
2023-06-07,Z08,22400,4328547,4898355,3.87
2023-06-08,Z08,22400,4065575,4600766,3.05
2023-06-09,Z08,22400,4056298,4590267,4.35
2023-06-10,Z08,22400,4506236,5099435,3.12
2023-06-11,Z08,22400,4547985,5146679,3.56
2023-06-12,Z08,22400,3995752,4521751,3.61
2023-06-13,Z08,22400,3995487,4521451,3.75
2023-06-14,Z08,22400,4336778,4907670,3.83
2023-06-15,Z08,22400,3834044,4338756,4.73
2023-06-16,Z08,22400,4135137,4679485,3.3
2023-06-17,Z08,22400,4246774,4805818,3.76
2023-06-18,Z08,22400,4098249,4637741,3.56
2023-06-19,Z08,22400,4248217,4807450,4.09
2023-06-20,Z08,22400,4010350,4538271,3.82
2023-06-21,Z08,22400,3930214,4447585,3.71
2023-06-22,Z08,22400,4536910,5134147,2.85
2023-06-23,Z08,22400,4131581,4675461,3.37
2023-06-24,Z08,22400,4643304,5254546,3.11
2023-06-25,Z08,22400,4465168,5052961,3.38
2023-06-26,Z08,22400,3986775,4511592,3.19
2023-06-27,Z08,22400,4219783,4775273,3.34
2023-06-28,Z08,22400,4182536,4733124,3.39
2023-06-29,Z08,22400,4044932,4577405,3.4
2023-06-30,Z08,22400,4504168,5097094,3.45
2023-07-01,Z08,22400,4414534,4995662,3.14
2023-07-02,Z08,22400,4688727,5305949,3.62
2023-07-03,Z08,22400,4174149,4723632,3.15
2023-07-04,Z08,22400,4040634,4572541,3.3
2023-07-05,Z08,22400,4107226,4647900,3.57
2023-07-06,Z08,22400,4490425,5081543,2.31
2023-07-07,Z08,22400,4171218,4720315,4.85
2023-07-08,Z08,22400,4685684,5302505,3.86
2023-07-09,Z08,22400,4586220,5189948,3.76
2023-07-10,Z08,22400,4441959,5026696,3.34
2023-07-11,Z08,22400,4232580,4789755,3.65
2023-07-12,Z08,22400,4605243,5211475,3.0
2023-07-13,Z08,22400,4286874,4851196,3.85
2023-07-14,Z08,22400,4044289,4576678,2.76
2023-07-15,Z08,22400,4857001,5496375,2.97
2023-07-16,Z08,22400,4439875,5024338,3.25
2023-07-17,Z08,22400,4444856,5029975,4.35
2023-07-18,Z08,22400,4266755,4828429,3.05
2023-07-19,Z08,22400,4092576,4631320,3.77
2023-07-20,Z08,22400,4191031,4742737,2.57
2023-07-21,Z08,22400,4341055,4912509,3.61
2023-07-22,Z08,22400,4817463,5451631,4.47
2023-07-23,Z08,22400,4979728,5635258,3.85
2023-07-24,Z08,22400,4438443,5022718,2.56
2023-07-25,Z08,22400,4004250,4531367,3.62
2023-07-26,Z08,22400,4168698,4717464,3.37
2023-07-27,Z08,22400,4360060,4934017,4.21
2023-07-28,Z08,22400,4683084,5299563,3.55
2023-07-29,Z08,22400,4412632,4993509,2.88
2023-07-30,Z08,22400,4690642,5308116,3.53
2023-07-31,Z08,22400,4477077,5066438,3.25
2023-08-01,Z08,22400,4171740,4720906,2.52
2023-08-02,Z08,22400,4125836,4668960,3.51
2023-08-03,Z08,22400,4399614,4978777,3.6
2023-08-04,Z08,22400,4170861,4719912,3.79
2023-08-05,Z08,22400,4644102,5255450,4.11
2023-08-06,Z08,22400,4903690,5549210,3.46
2023-08-07,Z08,22400,4197894,4750503,2.85
2023-08-08,Z08,22400,4094778,4633813,3.18
2023-08-09,Z08,22400,4368715,4943811,3.59
2023-08-10,Z08,22400,3996194,4522251,4.21
2023-08-11,Z08,22400,4339939,4911246,3.6
2023-08-12,Z08,22400,4656401,5269368,3.53
2023-08-13,Z08,22400,4592858,5197460,3.48
2023-08-14,Z08,22400,4210681,4764974,3.6
2023-08-15,Z08,22400,3978908,4502690,4.56
2023-08-16,Z08,22400,4104363,4644660,3.56
2023-08-17,Z08,22400,3986040,4510761,3.47
2023-08-18,Z08,22400,3829041,4333095,3.62
2023-08-19,Z08,22400,4389808,4967681,3.26
2023-08-20,Z08,22400,4324907,4894236,2.82
2023-08-21,Z08,22400,4109414,4650375,2.73
2023-08-22,Z08,22400,3987406,4512307,3.24
2023-08-23,Z08,22400,4073471,4609701,4.19
2023-08-24,Z08,22400,4019736,4548892,4.18
2023-08-25,Z08,22400,3868320,4377544,3.04
2023-08-26,Z08,22400,4159233,4706753,3.52
2023-08-27,Z08,22400,4551630,5150805,3.67
2023-08-28,Z08,22400,4205768,4759413,3.24
2023-08-29,Z08,22400,4307574,4874622,4.25
2023-08-30,Z08,22400,3774293,4271140,3.98
2023-08-31,Z08,22400,3796164,4295889,3.78
2023-09-01,Z08,22400,3738170,4230261,3.63
2023-09-02,Z08,22400,4464529,5052238,2.82
2023-09-03,Z08,22400,4651183,5263463,4.28
2023-09-04,Z08,22400,3966649,4488817,3.89
2023-09-05,Z08,22400,3829437,4333542,3.8
2023-09-06,Z08,22400,3620313,4096889,3.23
2023-09-07,Z08,22400,3796945,4296774,3.27
2023-09-08,Z08,22400,3832472,4336977,3.85
2023-09-09,Z08,22400,4247579,4806728,4.15
2023-09-10,Z08,22400,4033052,4563961,4.46
2023-09-11,Z08,22400,3771060,4267481,3.23
2023-09-12,Z08,22400,3807282,4308471,3.52
2023-09-13,Z08,22400,3613412,4089080,2.55
2023-09-14,Z08,22400,3553226,4020971,2.37
2023-09-15,Z08,22400,3598458,4072157,3.86
2023-09-16,Z08,22400,4000299,4526896,3.17
2023-09-17,Z08,22400,3914959,4430323,2.61
2023-09-18,Z08,22400,3648267,4128523,3.02
2023-09-19,Z08,22400,3847763,4354281,3.77
2023-09-20,Z08,22400,3712286,4200970,3.79
2023-09-21,Z08,22400,3582030,4053567,2.78
2023-09-22,Z08,22400,3723373,4213516,4.22
2023-09-23,Z08,22400,3835582,4340496,3.25
2023-09-24,Z08,22400,3945532,4464920,3.74
2023-09-25,Z08,22400,3529072,3993637,3.62
2023-09-26,Z08,22400,3538678,4004508,3.59
2023-09-27,Z08,22400,3587760,4060051,3.13
2023-09-28,Z08,22400,3692891,4179021,3.59
2023-09-29,Z08,22400,3411810,3860939,3.73
2023-09-30,Z08,22400,3943019,4462076,3.5
2023-10-01,Z08,22400,3532727,3997774,3.65
2023-10-02,Z08,22400,3453522,3908142,4.15
2023-10-03,Z08,22400,3423939,3874665,3.36
2023-10-04,Z08,22400,3577092,4047978,3.93
2023-10-05,Z08,22400,3161198,3577337,3.49
2023-10-06,Z08,22400,3293264,3726787,4.31
2023-10-07,Z08,22400,3642545,4122048,2.9
2023-10-08,Z08,22400,3720932,4210754,4.25
2023-10-09,Z08,22400,3059666,3462439,3.33
2023-10-10,Z08,22400,3270164,3700647,4.66
2023-10-11,Z08,22400,3057588,3460088,3.82
2023-10-12,Z08,22400,3198066,3619058,4.03
2023-10-13,Z08,22400,3145341,3559392,3.52
2023-10-14,Z08,22400,3306051,3741258,3.94
2023-10-15,Z08,22400,3339922,3779588,3.94
2023-10-16,Z08,22400,3208124,3630440,3.53
2023-10-17,Z08,22400,2955492,3344552,3.98
2023-10-18,Z08,22400,2956152,3345299,1.92
2023-10-19,Z08,22400,3156139,3571612,3.28
2023-10-20,Z08,22400,2866365,3243692,3.61
2023-10-21,Z08,22400,3476954,3934658,3.85
2023-10-22,Z08,22400,3307809,3743247,4.09
2023-10-23,Z08,22400,3155241,3570595,3.47
2023-10-24,Z08,22400,2919011,3303268,3.4
2023-10-25,Z08,22400,2824116,3195882,4.04
2023-10-26,Z08,22400,2876569,3255239,4.18
2023-10-27,Z08,22400,2977916,3369927,3.97
2023-10-28,Z08,22400,3165642,3582366,3.52
2023-10-29,Z08,22400,3045142,3446003,4.87
2023-10-30,Z08,22400,2783023,3149379,3.64
2023-10-31,Z08,22400,2830810,3203457,3.71
2023-11-01,Z08,22400,2943119,3330550,4.42
2023-11-02,Z08,22400,2948357,3336477,4.36
2023-11-03,Z08,22400,2768906,3133403,3.95
2023-11-04,Z08,22400,3084790,3490870,3.15
2023-11-05,Z08,22400,3237114,3663247,3.66
2023-11-06,Z08,22400,2759683,3122967,3.86
2023-11-07,Z08,22400,2541468,2876026,4.58
2023-11-08,Z08,22400,2663367,3013972,5.07
2023-11-09,Z08,22400,2825107,3197003,3.3
2023-11-10,Z08,22400,2948747,3336919,4.03
2023-11-11,Z08,22400,2716160,3073714,3.19
2023-11-12,Z08,22400,2994676,3388894,3.54
2023-11-13,Z08,22400,2707500,3063914,3.17
2023-11-14,Z08,22400,2571214,2909687,4.43
2023-11-15,Z08,22400,2466230,2790884,3.72
2023-11-16,Z08,22400,2526238,2858790,3.75
2023-11-17,Z08,22400,2631860,2978316,3.62
2023-11-18,Z08,22400,2845400,3219967,3.79
2023-11-19,Z08,22400,2527904,2860676,3.81
2023-11-20,Z08,22400,2584531,2924758,3.26
2023-11-21,Z08,22400,2423988,2743081,2.76
2023-11-22,Z08,22400,2398402,2714127,2.94
2023-11-23,Z08,22400,2476114,2802068,2.79
2023-11-24,Z08,22400,2542138,2876784,3.7
2023-11-25,Z08,22400,2668453,3019727,3.19
2023-11-26,Z08,22400,2590818,2931872,4.09
2023-11-27,Z08,22400,2301068,2603979,3.72
2023-11-28,Z08,22400,2424485,2743643,2.68
2023-11-29,Z08,22400,2295773,2597987,3.39
2023-11-30,Z08,22400,2600240,2942534,2.54
2023-12-01,Z08,22400,2397662,2713290,3.03
2023-12-02,Z08,22400,2536754,2870691,3.35
2023-12-03,Z08,22400,2516147,2847372,3.13
2023-12-04,Z08,22400,2391761,2706611,4.54
2023-12-05,Z08,22400,2436457,2757191,3.97
2023-12-06,Z08,22400,2289416,2590794,3.44
2023-12-07,Z08,22400,2290645,2592184,4.31
2023-12-08,Z08,22400,2286139,2587085,3.11
2023-12-09,Z08,22400,2551683,2887586,3.43
2023-12-10,Z08,22400,2639628,2987107,4.03
2023-12-11,Z08,22400,2118541,2397425,3.04
2023-12-12,Z08,22400,2420623,2739273,3.94
2023-12-13,Z08,22400,2263432,2561389,3.75
2023-12-14,Z08,22400,2231315,2525044,3.89
2023-12-15,Z08,22400,2324510,2630508,4.5
2023-12-16,Z08,22400,2445019,2766881,3.83
2023-12-17,Z08,22400,2237047,2531531,3.66
2023-12-18,Z08,22400,1930970,2185163,2.85
2023-12-19,Z08,22400,2232983,2526932,3.71
2023-12-20,Z08,22400,2237321,2531842,3.36
2023-12-21,Z08,22400,2212429,2503672,3.54
2023-12-22,Z08,22400,2202536,2492477,3.36
2023-12-23,Z08,22400,2253354,2549985,3.85
2023-12-24,Z08,22400,2249928,2546108,3.1
2023-12-25,Z08,22400,2134707,2415719,3.71
2023-12-26,Z08,22400,2130423,2410871,3.08
2023-12-27,Z08,22400,2253648,2550317,2.7
2023-12-28,Z08,22400,2226872,2520017,3.43
2023-12-29,Z08,22400,1975539,2235598,3.83
2023-12-30,Z08,22400,2352940,2662680,3.21
2023-12-31,Z08,22400,2404224,2720715,3.67
2024-01-01,Z08,22400,2091980,2367367,3.42
2024-01-02,Z08,22400,2095817,2371709,3.08
2024-01-03,Z08,22400,2232391,2526262,3.88
2024-01-04,Z08,22400,2106148,2383401,3.27
2024-01-05,Z08,22400,2136200,2417409,3.79
2024-01-06,Z08,22400,2193841,2482637,2.87
2024-01-07,Z08,22400,2377024,2689934,3.67
2024-01-08,Z08,22400,2044892,2314081,3.91
2024-01-09,Z08,22400,2014507,2279696,3.78
2024-01-10,Z08,22400,2071876,2344617,4.05
2024-01-11,Z08,22400,2186759,2474623,3.92
2024-01-12,Z08,22400,2032504,2300062,3.75
2024-01-13,Z08,22400,2266216,2564539,4.02
2024-01-14,Z08,22400,2339018,2646925,3.41
2024-01-15,Z08,22400,2045747,2315048,3.86
2024-01-16,Z08,22400,2056238,2326920,3.61
2024-01-17,Z08,22400,2064928,2336754,4.53
2024-01-18,Z08,22400,2066979,2339075,3.74
2024-01-19,Z08,22400,2175475,2461853,2.96
2024-01-20,Z08,22400,2279109,2579130,3.73
2024-01-21,Z08,22400,2269820,2568619,3.12
2024-01-22,Z08,22400,2052243,2322399,3.96
2024-01-23,Z08,22400,2041666,2310430,3.97
2024-01-24,Z08,22400,2102814,2379628,3.3
2024-01-25,Z08,22400,2025598,2292247,3.08
2024-01-26,Z08,22400,2065041,2336882,3.67
2024-01-27,Z08,22400,2448515,2770837,3.15
2024-01-28,Z08,22400,2228295,2521626,3.18
2024-01-29,Z08,22400,2171587,2457454,3.35
2024-01-30,Z08,22400,2184064,2471573,3.91
2024-01-31,Z08,22400,2171785,2457677,2.86
2024-02-01,Z08,22400,2139690,2421357,3.22
2024-02-02,Z08,22400,2183559,2471002,4.8
2024-02-03,Z08,22400,2333245,2640392,4.58
2024-02-04,Z08,22400,2409424,2726600,4.2
2024-02-05,Z08,22400,2232872,2526806,3.62
2024-02-06,Z08,22400,2197556,2486841,3.98
2024-02-07,Z08,22400,2143091,2425206,3.41
2024-02-08,Z08,22400,2093903,2369543,2.25
2024-02-09,Z08,22400,2304840,2608248,3.31
2024-02-10,Z08,22400,2225280,2518215,3.36
2024-02-11,Z08,22400,2269675,2568455,3.61
2024-02-12,Z08,22400,2307164,2610878,3.84
2024-02-13,Z08,22400,2300626,2603480,4.43
2024-02-14,Z08,22400,2346536,2655433,3.62
2024-02-15,Z08,22400,2046979,2316442,3.1
2024-02-16,Z08,22400,2189439,2477656,3.5
2024-02-17,Z08,22400,2331529,2638451,3.92
2024-02-18,Z08,22400,2451591,2774317,3.54
2024-02-19,Z08,22400,2354380,2664310,3.2
2024-02-20,Z08,22400,2236473,2530882,3.86
2024-02-21,Z08,22400,2174318,2460544,3.03
2024-02-22,Z08,22400,2432858,2753119,3.16
2024-02-23,Z08,22400,2404813,2721382,3.81
2024-02-24,Z08,22400,2384073,2697911,3.21
2024-02-25,Z08,22400,2420908,2739596,3.42
2024-02-26,Z08,22400,2234123,2528222,3.61
2024-02-27,Z08,22400,2389337,2703868,3.58
2024-02-28,Z08,22400,2424940,2744158,3.12
2024-02-29,Z08,22400,2172389,2458361,3.76
2024-03-01,Z08,22400,2265616,2563860,3.14
2024-03-02,Z08,22400,2576622,2915808,4.43
2024-03-03,Z08,22400,2764571,3128498,3.4
2024-03-04,Z08,22400,2350391,2659796,3.9
2024-03-05,Z08,22400,2527029,2859686,3.97
2024-03-06,Z08,22400,2551842,2887765,3.42
2024-03-07,Z08,22400,2375656,2688386,3.12
2024-03-08,Z08,22400,2283746,2584378,3.96
2024-03-09,Z08,22400,2644872,2993042,2.89
2024-03-10,Z08,22400,2707751,3064198,2.97
2024-03-11,Z08,22400,2355054,2665072,3.9
2024-03-12,Z08,22400,2496910,2825602,3.5
2024-03-13,Z08,22400,2430622,2750588,3.25
2024-03-14,Z08,22400,2622085,2967255,3.35
2024-03-15,Z08,22400,2622563,2967796,3.2
2024-03-16,Z08,22400,2861758,3238479,4.69
2024-03-17,Z08,22400,2703745,3059665,4.11
2024-03-18,Z08,22400,2553647,2889808,3.19
2024-03-19,Z08,22400,2772051,3136963,3.44
2024-03-20,Z08,22400,2542353,2877028,3.9
2024-03-21,Z08,22400,2758518,3121648,3.11
2024-03-22,Z08,22400,2675649,3027870,3.32
2024-03-23,Z08,22400,2962902,3352937,3.45
2024-03-24,Z08,22400,3018622,3415993,3.16
2024-03-25,Z08,22400,2749639,3111600,4.15
2024-03-26,Z08,22400,2723313,3081809,3.24
2024-03-27,Z08,22400,2826849,3198975,3.54
2024-03-28,Z08,22400,2746199,3107707,3.66
2024-03-29,Z08,22400,2852669,3228193,4.39
2024-03-30,Z08,22400,3089660,3496381,3.56
2024-03-31,Z08,22400,3322399,3759758,4.67
2024-04-01,Z08,22400,3117911,3528351,3.42
2024-04-02,Z08,22400,2781136,3147244,3.49
2024-04-03,Z08,22400,2944738,3332382,4.07
2024-04-04,Z08,22400,2860948,3237563,4.56
2024-04-05,Z08,22400,2979689,3371934,3.47
2024-04-06,Z08,22400,3307805,3743243,4.22
2024-04-07,Z08,22400,3301192,3735760,4.02
2024-04-08,Z08,22400,2946190,3334026,3.22
2024-04-09,Z08,22400,3012681,3409269,3.59
2024-04-10,Z08,22400,2895202,3276325,3.58
2024-04-11,Z08,22400,2842083,3216214,3.08
2024-04-12,Z08,22400,3053317,3455254,3.68
2024-04-13,Z08,22400,3509094,3971029,3.64
2024-04-14,Z08,22400,3522733,3986464,3.79
2024-04-15,Z08,22400,3135478,3548231,3.63
2024-04-16,Z08,22400,2937506,3324197,3.27
2024-04-17,Z08,22400,3173594,3591365,4.82
2024-04-18,Z08,22400,3334268,3773190,3.71
2024-04-19,Z08,22400,2989220,3382719,4.25
2024-04-20,Z08,22400,3953883,4474370,3.82
2024-04-21,Z08,22400,3537407,4003070,4.35
2024-04-22,Z08,22400,3421268,3871642,3.21
2024-04-23,Z08,22400,3245190,3672386,3.56
2024-04-24,Z08,22400,3190286,3610254,3.38
2024-04-25,Z08,22400,3390629,3836970,3.31
2024-04-26,Z08,22400,3150808,3565579,3.73
2024-04-27,Z08,22400,3730271,4221322,3.48
2024-04-28,Z08,22400,3619474,4095940,2.89
2024-04-29,Z08,22400,3286158,3718746,3.45
2024-04-30,Z08,22400,3425441,3876365,3.41
2024-05-01,Z08,22400,3431917,3883693,4.04
2024-05-02,Z08,22400,3311313,3747213,2.88
2024-05-03,Z08,22400,3415098,3864660,3.34
2024-05-04,Z08,22400,3583174,4054861,3.22
2024-05-05,Z08,22400,4027266,4557414,3.97
2024-05-06,Z08,22400,3403744,3851811,3.33
2024-05-07,Z08,22400,3352163,3793440,4.12
2024-05-08,Z08,22400,3693449,4179652,3.58
2024-05-09,Z08,22400,3653491,4134435,3.84
2024-05-10,Z08,22400,3613559,4089246,4.15
2024-05-11,Z08,22400,3919534,4435500,3.0
2024-05-12,Z08,22400,3809326,4310784,3.48
